timestamp,SCALED_IMU2.time_boot_ms,SCALED_IMU2.xacc,SCALED_IMU2.yacc,SCALED_IMU2.zacc,SCALED_IMU2.xgyro,SCALED_IMU2.ygyro,SCALED_IMU2.zgyro,SCALED_IMU2.xmag,SCALED_IMU2.ymag,SCALED_IMU2.zmag,SCALED_IMU2.temperature
1437196704.11466002,533652,52,14,-1002,-2,4,0,147,216,-539,0
1437196704.74018383,534192,54,4,-1013,-4,0,-5,147,213,-535,0
1437196705.26189184,534733,54,2,-1003,-6,-3,-1,146,217,-540,0
1437196705.67419600,535193,53,4,-992,0,0,0,148,213,-537,0
1437196706.18534803,535654,48,3,-999,3,3,3,147,213,-539,0
1437196706.59843588,536054,57,17,-997,-1,1,-3,146,216,-537,0
1437196707.07786798,536454,47,7,-997,-2,0,-2,148,214,-538,0
1437196707.43983984,536854,47,12,-989,0,1,3,147,215,-536,0
1437196707.74196005,537254,54,12,-995,-1,-3,-4,147,219,-538,0
1437196708.15331984,537654,46,3,-981,3,3,4,149,215,-537,0
1437196708.56537986,538015,50,9,-996,2,-4,-1,147,216,-536,0
1437196708.83050799,538375,57,11,-1002,0,-3,0,149,214,-539,0
1437196709.18657994,538695,46,15,-992,2,1,1,147,216,-538,0
1437196709.63579202,539015,48,8,-996,0,-7,-5,147,213,-536,0
1437196710.01585197,539335,52,-3,-1005,-1,-5,0,149,210,-538,0
1437196710.33405995,539655,46,0,-1000,0,-3,-4,147,215,-539,0
1437196710.59722805,539975,48,9,-991,-1,1,1,146,219,-538,0
1437196711.00683594,540295,51,4,-996,2,4,0,148,215,-538,0
1437196711.35746789,540615,39,11,-1001,3,9,9,148,211,-538,0
1437196711.70865202,540935,51,2,-1001,0,2,0,145,216,-537,0
1437196712.01262403,541255,45,6,-993,-2,3,0,147,215,-537,0
1437196712.35689592,541575,59,12,-996,2,0,-4,148,215,-539,0
1437196712.67204404,541895,53,6,-994,1,-3,7,146,216,-536,0
1437196713.01819992,542215,56,11,-998,3,1,0,146,217,-536,0
1437196713.36035585,542535,55,21,-990,3,2,4,149,215,-540,0
1437196713.84647202,542855,50,9,-994,0,0,-1,146,216,-537,0
1437196714.26061201,543175,46,9,-990,0,1,-2,147,217,-537,0
1437196714.61276388,543495,45,6,-998,0,1,-6,150,212,-539,0
1437196714.92792392,543815,52,9,-999,0,9,-2,147,217,-539,0
1437196715.15605998,544135,45,0,-1000,3,-2,2,147,215,-535,0
1437196715.53554797,544455,37,8,-994,-4,11,1,147,216,-539,0
1437196715.75429988,544815,56,-4,-996,6,-1,8,146,218,-539,0
1437196716.02751994,545175,61,0,-1005,3,6,0,148,211,-536,0
1437196716.36560798,545575,49,12,-994,3,0,-2,148,213,-539,0
1437196716.68876791,545975,46,2,-1000,0,5,2,148,215,-539,0
1437196717.01781201,546375,58,15,-984,-6,7,0,149,212,-538,0
1437196717.25802803,546776,44,9,-986,0,1,-5,147,214,-538,0
1437196717.68508792,547176,49,3,-996,0,-2,3,146,217,-537,0
1437196718.09819603,547576,48,9,-992,-2,-2,0,150,215,-539,0
1437196718.41636395,547936,55,-2,-1002,-1,5,1,148,210,-536,0
1437196718.82466793,548297,48,0,-1004,-2,-1,-11,148,213,-539,0
1437196719.13180399,548657,47,14,-990,-3,7,-6,149,214,-538,0
1437196719.54505587,549017,50,1,-983,-3,4,-9,146,218,-538,0
1437196719.85108805,549377,50,17,-990,1,8,-3,150,213,-539,0
1437196720.19530392,549698,52,3,-1006,0,-7,-8,148,212,-537,0
1437196720.51632786,550018,43,7,-984,-2,3,-7,147,219,-537,0
1437196720.79859185,550338,57,10,-994,0,7,2,147,213,-539,0
1437196721.35881186,550618,45,17,-987,-3,5,-1,147,219,-540,0
1437196721.71279597,550899,46,19,-991,1,12,1,147,216,-537,0
1437196722.18525195,551179,58,0,-1006,1,-2,-3,146,218,-537,0
1437196722.53929996,551460,47,4,-994,-5,-2,-2,148,218,-538,0
1437196722.88838387,551739,58,11,-989,0,3,-3,147,218,-539,0
1437196723.19645190,552020,54,6,-1007,0,3,1,146,218,-538,0
1437196723.43052793,552300,57,5,-993,-3,-1,-1,149,213,-538,0
1437196723.71369982,552700,54,10,-994,-6,-1,-3,148,217,-540,0
1437196724.03297997,553100,50,10,-1003,3,-4,-2,148,214,-536,0
1437196724.26295590,553540,52,13,-1005,-2,1,-1,148,217,-538,0
1437196724.60944796,553980,60,-2,-1006,-4,2,-6,148,215,-537,0
1437196725.02318382,554420,41,19,-984,0,12,-1,148,214,-538,0
1437196725.36734390,554860,57,1,-1010,-2,1,0,149,212,-537,0
1437196725.85053587,555300,51,17,-985,2,-1,-1,148,214,-539,0
1437196726.26372790,555740,60,7,-997,0,1,4,149,214,-540,0
1437196726.67884398,556140,46,10,-993,2,6,0,148,216,-538,0
1437196727.02201605,556540,53,1,-1003,-4,2,-1,148,215,-539,0
1437196727.51920795,556940,60,4,-997,-2,-1,-8,147,219,-538,0
1437196727.88152385,557300,53,7,-995,2,4,7,146,219,-538,0
1437196728.12047601,557660,48,12,-993,1,3,-1,148,215,-539,0
1437196728.57264805,558020,52,19,-989,0,5,3,151,212,-536,0
1437196728.85990000,558380,55,-13,-1012,0,-1,0,146,218,-539,0
1437196729.19796395,558700,49,18,-986,0,1,-2,147,216,-540,0
1437196729.57915187,559020,54,-4,-1000,-3,-5,1,150,210,-537,0
1437196730.05629182,559340,48,13,-984,5,4,0,147,215,-538,0
1437196730.40667200,559660,49,13,-996,0,4,5,147,218,-539,0
1437196730.65862393,559980,53,-4,-1001,4,3,3,146,218,-538,0
1437196730.90160799,560300,46,2,-1015,-3,0,-2,150,212,-538,0
1437196731.24812388,560620,57,25,-984,-1,7,0,149,213,-538,0
1437196731.50299597,560940,57,-2,-1001,1,1,0,147,212,-537,0
1437196731.92625594,561260,50,6,-1009,-4,2,2,147,217,-537,0
1437196732.27223992,561581,55,7,-990,-1,-2,-6,149,213,-538,0
1437196732.69834399,561902,53,12,-984,-5,-2,-2,149,215,-538,0
1437196732.93768787,562222,57,2,-1004,-5,2,0,150,215,-538,0
1437196733.16669202,562542,52,16,-989,4,-2,2,149,214,-538,0
1437196733.52686000,562862,49,21,-988,-1,7,0,149,213,-537,0
1437196733.76934385,563183,60,-3,-1009,0,4,-3,147,218,-537,0
1437196734.00808787,563503,59,6,-1001,-1,-3,0,150,210,-537,0
1437196734.35427189,563823,57,20,-996,3,8,0,148,216,-536,0
1437196734.60823584,564143,50,11,-1009,-1,-4,1,147,220,-537,0
1437196734.92430782,564463,49,23,-995,-1,9,-2,149,211,-538,0
1437196735.27555585,564783,45,18,-986,3,7,-1,151,213,-538,0
1437196735.62773204,565064,56,6,-993,1,2,1,149,214,-536,0
1437196735.89575982,565343,50,14,-980,0,2,1,147,215,-538,0
1437196736.13696790,565624,49,14,-986,-1,1,3,148,216,-538,0
1437196736.54818392,565904,52,6,-992,-6,-3,-3,147,219,-537,0
1437196736.86261988,566184,47,9,-1019,-5,4,2,147,220,-539,0
1437196737.09735584,566464,55,-9,-999,1,-9,-3,148,219,-539,0
1437196737.31946802,566744,47,-16,-1004,-4,4,-2,148,214,-539,0
1437196737.66969204,567024,61,-7,-997,4,-1,-1,149,214,-536,0
1437196737.92674804,567304,49,16,-986,3,0,3,150,213,-539,0
1437196738.33777189,567584,48,11,-981,2,4,-1,148,216,-540,0
1437196738.69198394,567864,50,24,-990,3,-3,0,147,217,-537,0
1437196739.16429591,568144,41,20,-979,-1,1,5,148,218,-537,0
1437196739.62230802,568424,59,11,-999,2,-1,-4,148,216,-538,0
1437196739.94441605,568704,44,8,-1001,-2,-3,-2,147,216,-539,0
1437196740.18271995,568984,56,16,-992,-2,-5,-1,148,216,-538,0
1437196740.41455984,569264,53,-1,-1007,-4,0,-4,149,212,-536,0
1437196740.79476404,569664,56,18,-994,1,2,6,149,213,-538,0
1437196741.01697588,570064,48,2,-988,1,3,0,148,216,-537,0
1437196741.24301600,570464,55,0,-1003,-5,-1,1,148,215,-539,0
1437196741.58924794,570904,51,15,-987,4,-3,2,148,217,-539,0
1437196741.93332386,571344,39,20,-989,0,-1,-2,150,212,-538,0
1437196742.35467601,571785,52,3,-1010,2,2,0,149,215,-539,0
1437196742.73471594,572225,59,3,-1012,0,0,4,147,217,-536,0
1437196743.14677596,572665,49,-2,-1004,-3,0,0,148,217,-538,0
1437196743.55989194,573065,61,9,-1002,-1,-1,3,147,217,-536,0
1437196743.97115993,573465,47,13,-991,-1,2,2,147,217,-538,0
1437196744.38432002,573825,51,6,-1011,0,4,-3,148,216,-536,0
1437196744.73544788,574185,47,11,-990,3,7,6,148,217,-537,0
1437196745.00582385,574545,51,0,-1010,-6,-2,2,149,213,-537,0
1437196745.51983595,574865,48,3,-997,2,-1,-3,149,212,-536,0
1437196745.93195605,575185,51,2,-1005,-1,5,-1,147,219,-537,0
1437196746.20413589,575506,54,19,-980,1,0,4,150,212,-538,0
1437196746.42615199,575826,45,13,-990,-2,2,8,149,217,-538,0
1437196746.77725983,576147,54,13,-995,3,6,6,149,218,-538,0
1437196747.03644395,576467,55,-4,-1019,-1,2,0,148,212,-537,0
1437196747.60660791,576787,50,-3,-1011,-1,0,-2,149,216,-540,0
1437196747.84371591,577108,52,17,-997,-1,1,0,149,214,-537,0
1437196748.07381582,577428,53,0,-1004,-1,1,2,149,211,-536,0
1437196748.47897983,577748,51,-2,-1000,0,-1,-1,149,213,-538,0
1437196748.90243196,578068,46,15,-997,5,-1,4,148,217,-536,0
1437196749.24844790,578388,46,6,-1001,0,7,-2,150,215,-538,0
1437196749.67561603,578709,53,12,-994,-1,-4,-3,149,215,-539,0
1437196749.92868805,579029,51,11,-983,0,5,1,149,213,-536,0
1437196750.28415203,579389,62,13,-984,0,0,3,149,217,-539,0
1437196750.63699985,579749,57,-3,-994,1,-5,-1,149,216,-540,0
1437196750.94799185,580110,55,7,-981,-1,2,-3,149,215,-537,0
1437196751.17800784,580510,48,13,-994,0,0,-8,149,215,-540,0
1437196751.45625997,580911,47,-1,-1001,0,2,0,148,214,-535,0
1437196751.84135604,581311,51,11,-994,0,0,6,148,217,-540,0
1437196752.25459599,581711,57,13,-993,4,0,5,149,213,-540,0
1437196752.58864403,582112,50,7,-1004,4,5,-4,148,216,-538,0
1437196752.97079182,582512,57,7,-986,0,0,0,150,214,-540,0
1437196753.38926005,582873,57,12,-992,3,9,-2,149,215,-537,0
1437196753.76519585,583233,61,10,-989,-2,-5,-3,149,209,-537,0
1437196754.07237983,583593,54,9,-990,2,2,0,149,212,-540,0
1437196754.48370385,583954,59,10,-996,0,3,5,148,217,-538,0
1437196754.84961987,584274,49,14,-995,3,6,-3,149,213,-536,0
1437196755.10944390,584594,54,2,-991,2,0,4,150,212,-539,0
1437196755.72497988,584914,63,0,-996,2,-9,0,147,216,-538,0
1437196756.07825994,585234,46,10,-982,-2,-2,-1,148,219,-536,0
1437196756.39624000,585554,52,13,-997,2,4,0,150,214,-540,0
1437196756.73042798,585874,52,14,-993,1,4,-7,150,214,-536,0
1437196757.05754399,586194,53,8,-1001,1,5,0,147,217,-536,0
1437196757.38573599,586514,54,16,-998,1,-2,0,148,219,-540,0
1437196757.74977994,586834,44,5,-996,0,2,-3,148,217,-537,0
1437196757.99191189,587154,53,10,-999,-3,-2,0,149,215,-538,0
1437196758.21898794,587514,50,9,-988,1,3,1,149,216,-540,0
1437196758.61022401,587874,47,8,-991,0,12,-3,149,212,-537,0
1437196758.84225583,588234,52,10,-1006,2,3,5,148,218,-537,0
1437196759.25250793,588594,51,14,-997,4,-1,0,150,211,-538,0
1437196759.61571193,588954,48,8,-1000,1,4,-6,150,212,-538,0
1437196759.87380004,589314,51,8,-1000,3,-4,-1,149,216,-536,0
1437196760.42998004,589674,57,7,-999,1,-3,4,149,216,-539,0
1437196760.77524400,590034,57,16,-1019,5,-4,-1,149,216,-537,0
1437196761.16026783,590394,46,15,-991,0,-1,-3,150,210,-537,0
1437196761.50253201,590754,56,3,-999,0,1,0,150,213,-539,0
1437196761.74149203,591114,49,11,-998,1,-1,3,148,214,-537,0
1437196762.02359986,591474,51,12,-989,-1,2,-6,149,215,-538,0
1437196762.33205605,591834,54,10,-1001,0,-4,-1,147,216,-537,0
1437196762.73885584,592194,48,22,-993,5,2,4,148,217,-538,0
1437196763.08611989,592554,54,9,-995,2,1,5,149,215,-539,0
1437196763.43829203,592914,50,14,-991,-1,4,-1,149,212,-537,0
1437196763.79036403,593274,50,12,-997,0,2,0,151,210,-537,0
1437196764.15957999,593635,52,4,-991,3,-3,3,149,211,-537,0
1437196764.64978004,593955,54,15,-981,1,-1,-3,148,219,-537,0
1437196764.98795605,594275,48,11,-992,2,3,0,149,217,-535,0
1437196765.34002805,594595,40,2,-1001,0,2,-4,150,214,-539,0
1437196765.75612783,594915,50,17,-980,0,0,-4,149,214,-537,0
1437196766.06923985,595235,51,7,-996,5,4,-4,148,217,-537,0
1437196766.29534388,595555,55,5,-986,-1,-4,0,148,219,-540,0
1437196766.64153194,595876,47,7,-994,4,0,0,148,216,-536,0
1437196766.99167585,596196,48,5,-995,-1,2,-1,149,215,-539,0
1437196767.37171602,596516,55,9,-988,-1,0,2,148,216,-539,0
1437196767.70604801,596837,62,5,-1011,2,-6,5,149,215,-538,0
1437196767.94418383,597157,50,6,-1002,5,1,-3,150,214,-537,0
1437196768.23224401,597477,46,7,-988,2,4,-5,151,210,-536,0
1437196768.53664804,597797,49,3,-1004,1,3,0,150,213,-539,0
1437196768.82249594,598117,45,12,-1003,-4,1,-6,149,218,-539,0
1437196769.16161585,598437,50,16,-994,-3,5,0,150,213,-536,0
1437196769.37963200,598758,59,9,-1002,0,-6,-3,150,216,-539,0
1437196769.61172795,599078,54,3,-1000,3,5,0,148,212,-536,0
1437196769.99103999,599398,50,2,-994,0,0,1,148,214,-539,0
1437196770.21316791,599718,54,10,-998,7,-2,-3,150,215,-538,0
1437196770.57923985,600038,50,16,-982,2,4,-3,149,217,-536,0
1437196770.92833996,600358,49,10,-997,2,0,6,148,218,-538,0
1437196771.15467596,600678,58,13,-1001,2,4,1,149,215,-538,0
1437196771.61354399,600998,54,6,-1003,1,-9,1,148,218,-537,0
1437196772.09073186,601318,54,11,-994,2,3,0,147,218,-540,0
1437196772.51095986,601637,49,5,-992,3,1,-4,149,218,-539,0
1437196772.87009192,601958,50,17,-1011,5,2,1,150,212,-538,0
1437196773.10818005,602278,51,11,-1002,2,-6,0,148,219,-537,0
1437196773.47829199,602598,51,4,-1009,-1,-1,4,150,214,-537,0
1437196773.95259190,602918,57,8,-987,4,-4,-2,149,212,-536,0
1437196774.30568004,603237,55,3,-993,0,0,-5,147,220,-537,0
1437196774.75304389,603558,51,14,-995,0,7,-5,150,215,-538,0
1437196774.97104001,603878,47,2,-1008,-3,-2,4,149,216,-536,0
1437196775.20307994,604198,55,16,-997,0,2,5,150,215,-536,0
1437196775.48518395,604518,47,11,-996,5,-3,0,150,215,-539,0
1437196775.80132794,604958,48,16,-993,3,4,0,149,215,-537,0
1437196776.07449603,605398,49,3,-984,-1,0,-9,148,217,-540,0
1437196776.39155602,605878,58,12,-984,5,-4,3,149,211,-536,0
1437196776.90088797,606358,53,13,-996,-2,8,-1,149,213,-540,0
1437196777.31096792,606778,51,0,-1002,0,2,-2,148,218,-540,0
1437196777.65734005,607198,59,10,-999,0,3,3,149,217,-539,0
1437196778.14034390,607619,55,6,-994,1,-9,5,149,217,-540,0
1437196778.54764795,607999,48,16,-984,0,4,-1,150,215,-536,0
1437196778.96820402,608379,62,7,-997,2,-1,3,149,218,-539,0
1437196779.23183203,608759,64,0,-1002,-1,-1,1,150,215,-539,0
1437196779.68491602,609140,54,0,-998,2,10,2,151,214,-539,0
1437196780.16325998,609520,63,-2,-999,0,-4,4,149,215,-539,0
1437196780.52517605,609900,51,17,-985,5,3,5,150,216,-537,0
1437196780.78844786,610281,50,2,-998,2,-2,7,150,216,-537,0
1437196781.19855595,610661,48,13,-990,6,-5,0,149,215,-539,0
1437196781.54873991,611042,57,-4,-998,-5,-2,-7,147,215,-536,0
1437196781.89082003,611423,56,7,-1002,-4,0,0,150,216,-538,0
1437196782.31221604,611803,53,8,-1003,6,1,0,149,217,-540,0
1437196782.69220805,612142,54,6,-995,0,-2,-4,149,214,-538,0
1437196783.03039598,612483,60,5,-998,0,-4,0,150,211,-536,0
1437196783.31047988,612823,49,6,-997,0,0,-4,148,216,-537,0
1437196783.61292005,613163,53,1,-1002,4,-1,-4,149,213,-537,0
1437196784.03078794,613504,52,15,-998,4,1,-1,148,219,-538,0
1437196784.45588398,613804,55,7,-995,6,3,0,150,216,-540,0
1437196784.71916795,614104,56,12,-995,3,0,0,148,219,-537,0
1437196785.06517196,614405,45,-12,-1014,2,0,4,150,214,-539,0
1437196785.47846794,614705,47,13,-993,0,1,2,151,214,-538,0
1437196785.82351995,615005,61,10,-998,2,-4,11,149,215,-539,0
1437196786.14270782,615305,55,22,-992,-1,0,1,149,217,-537,0
1437196786.40192389,615606,53,3,-986,2,0,-6,149,217,-538,0
1437196786.82898784,615906,50,6,-1006,0,-7,2,147,218,-537,0
1437196787.14716005,616206,52,20,-987,-6,-1,0,149,215,-537,0
1437196787.40524793,616507,50,19,-990,2,8,-4,149,215,-538,0
1437196788.02248001,616807,60,-1,-1017,0,0,0,148,215,-537,0
1437196788.48264384,617108,49,9,-1001,-4,-3,0,149,220,-537,0
1437196788.85486388,617448,49,9,-983,3,-4,0,150,216,-539,0
1437196789.07689190,617788,48,7,-1004,4,3,-2,150,215,-539,0
1437196789.34518790,618128,54,1,-1010,8,-2,-4,150,214,-537,0
1437196789.73013592,618468,53,18,-985,7,0,0,149,218,-538,0
1437196789.96737599,618928,53,7,-1002,1,4,7,149,220,-539,0
1437196790.30549192,619388,51,15,-982,0,8,0,149,216,-539,0
1437196790.52748799,619888,55,16,-993,0,-4,1,149,217,-535,0
1437196790.89875603,620388,55,10,-987,5,-1,-1,148,221,-541,0
1437196791.38682795,620888,49,10,-998,-4,-2,2,149,219,-538,0
1437196791.89810395,621388,66,13,-986,1,-1,-3,150,216,-540,0
1437196792.32423186,621808,52,13,-1006,7,0,5,149,217,-541,0
1437196792.72431993,622228,56,23,-993,2,-2,-2,149,215,-537,0
1437196793.13753605,622648,60,11,-997,0,0,0,150,213,-538,0
1437196793.55179191,623068,52,-2,-1004,3,-3,0,151,211,-535,0
1437196793.96594787,623448,53,6,-998,2,-5,-2,149,214,-538,0
1437196794.31205988,623828,46,12,-994,0,0,1,147,220,-537,0
1437196794.73423600,624208,59,11,-992,2,0,-13,148,219,-539,0
1437196795.04437995,624588,52,2,-994,1,0,0,149,214,-539,0
1437196795.52355194,624968,52,13,-992,1,-3,4,150,214,-538,0
1437196795.85780382,625316,55,19,-992,0,0,0,150,212,-536,0
1437196796.14285588,625656,48,7,-993,6,-3,4,149,212,-536,0
1437196796.48603582,625976,45,16,-993,0,0,-1,149,217,-538,0
1437196796.76308799,626276,52,10,-1001,3,10,1,150,212,-536,0
1437196797.02728796,626576,56,1,-999,1,-4,-5,151,211,-540,0
1437196797.38737583,626836,51,18,-1005,2,6,1,149,215,-537,0
1437196797.72163582,627096,56,2,-1010,1,6,-2,150,214,-537,0
1437196798.06865191,627356,43,6,-994,3,4,5,149,215,-539,0
1437196798.29075599,627616,47,6,-992,-1,4,0,149,219,-540,0
1437196798.53571582,627877,54,20,-1007,1,0,1,152,211,-537,0
1437196798.80800390,628137,63,-6,-1007,-4,0,-7,149,214,-537,0
1437196799.20930791,628398,46,10,-1006,2,3,-3,149,216,-539,0
1437196799.61735988,628657,52,4,-1007,2,-1,2,149,218,-537,0
1437196799.93452382,628918,60,13,-991,0,6,-1,150,214,-536,0
1437196800.23759985,629218,50,5,-999,1,-7,3,148,217,-537,0
1437196800.65481186,629519,48,0,-997,4,-4,5,151,212,-538,0
1437196801.01701188,629819,60,18,-993,0,-1,3,149,214,-536,0
1437196801.25589585,630119,54,4,-998,-5,-2,-1,148,215,-536,0
1437196801.52325201,630419,56,7,-998,2,-4,-6,150,217,-540,0
1437196801.86227584,630839,54,9,-987,7,-3,-1,151,212,-536,0
1437196802.10035586,631260,62,5,-997,-3,-4,0,149,215,-538,0
1437196802.45463991,631720,52,-1,-1011,2,-2,3,149,218,-538,0
1437196802.92768788,632180,55,6,-997,1,-2,0,148,217,-539,0
1437196803.34501195,632641,52,11,-993,6,4,1,151,212,-538,0
1437196803.73207998,633101,48,14,-982,5,2,-3,148,215,-535,0
1437196804.21826386,633562,55,9,-1009,-2,0,0,150,216,-539,0
1437196804.53530002,634022,51,17,-1000,4,3,-4,149,213,-538,0
1437196804.93155193,634483,49,7,-999,1,-10,-3,150,215,-537,0
1437196805.34067202,634883,59,19,-988,0,-6,9,149,217,-538,0
1437196805.76195598,635283,53,8,-1000,0,0,-1,150,213,-536,0
1437196806.17597985,635684,49,14,-1003,3,0,-2,150,213,-538,0
1437196806.58922005,636084,63,10,-997,0,3,5,149,216,-536,0
1437196807.03651190,636444,60,12,-997,2,-5,0,150,216,-538,0
1437196807.27151203,636805,61,8,-1004,0,-5,1,149,217,-541,0
1437196807.62267590,637164,62,11,-993,0,-6,-3,149,217,-539,0
1437196808.14993596,637524,48,8,-987,-2,1,3,150,217,-539,0
1437196808.38737988,637885,60,-1,-1014,3,-3,-2,149,221,-538,0
1437196808.71578383,638245,53,10,-1011,0,-7,0,148,217,-537,0
1437196809.07437992,638606,58,11,-977,3,2,3,150,214,-540,0
1437196809.48843598,638966,51,-4,-1001,0,1,0,150,214,-538,0
1437196809.96157193,639286,60,15,-981,4,4,-2,148,217,-537,0
1437196810.37892389,639606,54,25,-996,-2,4,0,149,216,-540,0
1437196810.72905588,639927,48,23,-987,6,0,-3,149,216,-538,0
1437196811.07818794,640247,47,8,-1006,1,1,-2,148,216,-537,0
1437196811.45828795,640567,52,-8,-1015,5,3,1,149,212,-538,0
1437196811.71939182,640887,56,0,-1014,3,-2,-1,148,215,-537,0
1437196811.98350787,641207,58,-11,-1018,1,0,8,149,216,-537,0
1437196812.24144793,641527,56,-2,-990,2,4,1,150,215,-539,0
1437196812.46285200,641847,48,17,-985,3,0,-5,150,216,-537,0
1437196812.87795591,642167,52,13,-986,4,1,2,147,217,-539,0
1437196813.21499586,642487,46,21,-980,0,-2,0,150,215,-538,0
1437196813.56018400,642807,60,0,-1010,0,0,-3,149,218,-539,0
1437196813.88024783,643127,53,15,-997,3,2,-1,148,220,-538,0
1437196814.11139989,643447,56,19,-1001,5,-2,3,149,216,-538,0
1437196814.45741200,643767,44,12,-980,7,0,5,150,213,-539,0
1437196814.80479193,644087,47,3,-1000,7,7,-5,149,214,-537,0
1437196815.13885593,644407,56,-7,-1007,4,0,-3,149,218,-539,0
1437196815.55309582,644727,52,13,-979,5,-12,0,149,213,-538,0
1437196815.96613193,645047,55,14,-986,4,-1,-1,149,220,-538,0
1437196816.31936383,645367,53,0,-1013,4,0,0,148,218,-541,0
1437196816.73257995,645688,58,-12,-1003,0,0,1,150,213,-539,0
1437196817.07840800,646007,50,5,-996,0,6,-1,149,217,-536,0
1437196817.46380782,646368,53,-11,-1008,3,-6,-1,149,214,-538,0
1437196817.79813600,646727,53,3,-1011,-3,-2,-7,152,210,-538,0
1437196818.03629994,647087,51,7,-993,5,-6,-2,148,215,-537,0
1437196818.42229199,647487,55,15,-976,0,0,0,150,214,-538,0
1437196818.64378786,647887,53,17,-990,2,3,3,149,216,-537,0
1437196819.05545998,648288,50,14,-995,10,-3,-8,148,218,-537,0
1437196819.32562804,648728,60,8,-985,1,0,4,150,210,-537,0
1437196819.62683988,649168,50,4,-1013,-2,4,2,150,215,-539,0
1437196820.15680003,649608,56,7,-990,3,-3,0,150,216,-540,0
1437196820.56506801,650009,55,20,-1000,-1,-3,-4,148,219,-540,0
1437196820.90912390,650409,53,5,-996,5,-2,5,147,216,-540,0
1437196821.29045200,650809,51,20,-997,0,7,-3,149,214,-540,0
1437196821.70455599,651209,52,3,-1011,-2,1,3,150,211,-534,0
1437196822.18172383,651609,50,5,-993,6,-4,8,150,215,-540,0
1437196822.53195190,652009,50,2,-1013,2,0,2,147,214,-538,0
1437196822.94612002,652410,59,4,-1005,0,-7,1,149,219,-540,0
1437196823.28934789,652810,58,5,-981,1,-7,-3,150,213,-539,0
1437196823.77248788,653210,56,19,-984,3,-1,-4,150,213,-538,0
1437196824.12064385,653610,51,4,-1007,1,2,3,148,213,-540,0
1437196824.49879599,654011,50,14,-976,-1,-7,-4,147,218,-538,0
1437196824.87711191,654411,57,3,-983,0,-8,-2,150,215,-536,0
1437196825.33003592,654812,58,0,-991,-1,2,4,148,216,-541,0
1437196825.64793205,655172,49,12,-983,1,1,1,149,213,-538,0
1437196826.04853582,655532,56,-6,-996,3,3,-2,149,214,-535,0
1437196826.39854383,655852,52,2,-988,1,6,-4,148,216,-536,0
1437196826.70576787,656172,50,14,-990,4,2,2,148,219,-539,0
1437196826.94600391,656492,52,13,-974,-6,1,0,150,214,-537,0
1437196827.29101992,656812,53,18,-985,2,-7,-1,150,213,-539,0
1437196827.77411985,657092,60,19,-1006,-1,-3,-1,148,218,-537,0
1437196828.22845197,657372,59,10,-980,1,-4,4,149,217,-540,0
1437196828.54668403,657652,54,7,-990,1,-2,3,149,219,-540,0
1437196828.78563595,657932,57,8,-995,-2,-4,2,148,215,-537,0
1437196829.20176387,658212,49,-1,-997,4,-1,1,148,216,-538,0
1437196829.42890382,658492,52,1,-1007,0,5,0,150,212,-539,0
1437196829.83512402,658772,63,12,-984,6,-8,0,149,215,-539,0
1437196830.20113587,659052,58,18,-1007,1,1,-1,147,219,-537,0
1437196830.45939183,659372,58,17,-1007,-6,0,-5,149,219,-541,0
1437196830.86949587,659692,52,7,-997,5,-5,-5,151,211,-533,0
1437196831.22558784,660012,55,8,-983,4,-2,-3,148,221,-540,0
1437196831.99390388,660712,57,17,-999,3,0,-2,148,217,-539,0
