timestamp,POWER_STATUS.Vcc,POWER_STATUS.Vservo,POWER_STATUS.flags
1437197137.83523583,5143,5530,3
1437197138.14143586,5175,5530,3
1437197138.46481204,5170,5532,3
1437197138.82571602,5162,5534,3
1437197139.14879990,5182,5527,3
1437197139.41497993,5170,5527,3
1437197139.72898388,5177,5532,3
1437197140.17218804,5157,5522,3
1437197140.41926384,5162,5530,3
1437197140.67747593,5188,5532,3
1437197140.98757195,5156,5534,3
1437197141.31776786,5169,5532,3
1437197141.90116382,5182,5532,3
1437197142.21612382,5186,5532,3
1437197142.45721197,5157,5522,3
1437197142.80737591,5175,5532,3
1437197143.22181582,5172,5532,3
1437197143.53357601,5151,5520,3
1437197143.87380385,5172,5525,3
1437197144.14797997,5157,5532,3
1437197144.39604783,5194,5522,3
1437197144.71218801,5156,5532,3
1437197145.22137594,5170,5530,3
1437197145.63820791,5144,5525,3
1437197145.97772384,5144,5525,3
1437197146.46333599,5175,5530,3
1437197146.79812002,5156,5522,3
1437197147.21521592,5161,5525,3
1437197147.53052402,5199,5527,3
1437197147.91460395,5143,5532,3
1437197148.40266395,5175,5522,3
1437197148.85407591,5183,5525,3
1437197149.11326790,5149,5530,3
1437197149.37200403,5185,5527,3
1437197149.69435596,5159,5532,3
1437197150.11216402,5143,5532,3
1437197150.33160782,5183,5534,3
1437197150.88089991,5149,5530,3
1437197151.19308782,5144,5525,3
1437197151.44410396,5169,5532,3
1437197151.76720786,5169,5527,3
1437197152.19341993,5157,5525,3
1437197152.53955197,5169,5532,3
1437197152.95431590,5151,5527,3
1437197153.29192805,5182,5530,3
1437197153.60595584,5182,5530,3
1437197153.84327197,5143,5525,3
1437197154.53141594,5169,5527,3
1437197154.77449203,5175,5525,3
1437197155.09861994,5138,5527,3
1437197155.36672401,5148,5520,3
1437197155.67567182,5169,5537,3
1437197156.12809992,5157,5522,3
1437197156.47807193,5161,5530,3
1437197156.82428789,5164,5486,3
1437197157.15638399,5154,5488,3
1437197157.38004398,5169,5476,3
1437197157.81869602,5173,5532,3
1437197158.23286390,5194,5527,3
1437197158.64707589,5175,5532,3
1437197158.99421191,5183,5501,3
1437197159.33526397,5172,5527,3
1437197159.72241998,5156,5527,3
1437197160.02573991,5153,5520,3
1437197160.41974401,5170,5525,3
1437197160.76712799,5164,5513,3
1437197161.07598400,5182,5525,3
1437197161.40729189,5183,5522,3
1437197161.72420788,5144,5532,3
1437197162.07723188,5144,5532,3
1437197162.48768783,5170,5532,3
1437197162.84977984,5183,5534,3
1437197163.33712387,5164,5534,3
1437197163.76613593,5194,5525,3
1437197164.13735986,5157,5530,3
1437197164.37350798,5143,5532,3
1437197164.61068797,5177,5532,3
1437197164.90278387,5173,5530,3
1437197165.23187590,5170,5532,3
1437197165.45494795,5175,5515,3
1437197165.89306784,5177,5525,3
1437197166.15136385,5185,5534,3
1437197166.62939596,5153,5527,3
1437197167.06504798,5169,5527,3
1437197167.54919982,5170,5527,3
1437197167.92195988,5172,5530,3
1437197168.17206001,5146,5530,3
1437197168.49331594,5169,5532,3
1437197168.74935603,5164,5530,3
1437197169.16849589,5173,5532,3
1437197169.48401189,5194,5532,3
1437197169.96486402,5182,5525,3
1437197170.20187187,5182,5530,3
1437197170.47908783,5175,5532,3
1437197170.97027588,5185,5530,3
1437197171.38637590,5183,5532,3
1437197171.80176783,5170,5527,3
1437197172.14575601,5143,5525,3
1437197172.46692801,5162,5530,3
1437197172.72707605,5156,5530,3
1437197173.07216382,5170,5534,3
1437197173.34939194,5169,5527,3
1437197173.69244790,5144,5527,3
1437197174.01744390,5169,5522,3
1437197174.34081602,5169,5525,3
1437197174.66089582,5149,5525,3
1437197175.01114798,5162,5534,3
1437197175.32100797,5157,5532,3
1437197175.62412000,5151,5532,3
1437197175.97045588,5169,5510,3
1437197176.20837188,5169,5527,3
1437197176.50449204,5194,5532,3
1437197176.82775187,5177,5530,3
1437197177.10798788,5159,5522,3
1437197177.51915193,5182,5530,3
1437197177.83623195,5175,5522,3
1437197178.08713603,5136,5503,3
1437197178.36434793,5188,5532,3
1437197178.69147205,5172,5522,3
1437197178.97659183,5157,5530,3
1437197179.21871185,5175,5534,3
1437197179.70100784,5169,5534,3
1437197179.93806791,5164,5520,3
1437197180.46029997,5156,5532,3
1437197180.70842004,5165,5496,3
1437197181.12355185,5162,5522,3
1437197181.43466401,5149,5530,3
1437197181.68586802,5156,5522,3
1437197182.02436805,5175,5530,3
1437197182.30503583,5138,5525,3
1437197182.53420401,5182,5534,3
1437197182.91840386,5169,5522,3
1437197183.25254393,5182,5520,3
1437197183.75457191,5169,5527,3
1437197184.11793184,5156,5530,3
1437197184.64423990,5177,5534,3
1437197185.08026791,5144,5527,3
1437197185.57044005,5175,5530,3
1437197185.82070804,5151,5537,3
1437197186.13080382,5138,5530,3
1437197186.53279996,5169,5525,3
1437197186.97093987,5161,5532,3
1437197187.35620403,5190,5527,3
1437197192.88334799,5162,5525,3
1437197193.17112803,5185,5532,3
1437197193.51525998,5151,5527,3
1437197194.04433990,5182,5525,3
1437197194.37252784,5175,5530,3
1437197194.94179988,5162,5532,3
1437197195.55903196,5207,5527,3
1437197196.17831993,5182,5527,3
1437197196.73155594,5154,5534,3
1437197197.14173603,5186,5525,3
1437197197.66009998,5162,5530,3
1437197198.16712785,5169,5527,3
1437197198.64821982,5156,5525,3
1437197199.15851998,5182,5534,3
1437197199.57167983,5194,5527,3
1437197199.98593187,5182,5532,3
1437197200.40207982,5170,5534,3
1437197200.81622791,5156,5525,3
1437197201.08742785,5169,5532,3
1437197201.57462382,5186,5530,3
1437197201.81656790,5151,5534,3
1437197202.19774795,5161,5534,3
1437197202.43087196,5183,5532,3
1437197202.74398804,5161,5532,3
1437197203.29627204,5149,5534,3
1437197203.55424786,5172,5537,3
1437197203.82139587,5159,5530,3
1437197204.15868402,5143,5532,3
1437197204.54280782,5170,5522,3
1437197204.86503196,5201,5534,3
1437197205.37613583,5156,5525,3
1437197205.62675595,5170,5530,3
1437197205.89434385,5182,5530,3
1437197206.23836803,5156,5522,3
1437197206.55962801,5186,5532,3
1437197206.79412389,5170,5525,3
1437197207.23290801,5175,5525,3
1437197207.49090791,5173,5532,3
1437197207.81418395,5172,5530,3
1437197208.03720784,5161,5537,3
1437197208.45131588,5182,5530,3
1437197208.89154005,5183,5534,3
1437197209.23729992,5149,5530,3
1437197209.62299991,5173,5520,3
1437197209.89199591,5146,5527,3
1437197210.34124804,5182,5532,3
1437197210.61834383,5162,5530,3
1437197211.07348394,5162,5530,3
1437197211.30956793,5175,5530,3
1437197211.54770398,5156,5532,3
1437197211.86129189,5149,5525,3
1437197212.11588383,5144,5525,3
1437197212.53058791,5182,5532,3
1437197212.87726402,5156,5537,3
1437197213.40654397,5194,5534,3
1437197213.62954402,5170,5530,3
1437197213.89577985,5188,5532,3
1437197214.30801988,5143,5522,3
1437197214.72210383,5149,5527,3
1437197215.10721588,5194,5530,3
1437197215.36535192,5169,5532,3
1437197215.68838787,5149,5517,3
1437197216.10363984,5170,5522,3
1437197216.38268805,5144,5525,3
1437197216.79423594,5170,5525,3
1437197217.13599205,5156,5534,3
1437197217.42618394,5157,5522,3
1437197217.66322398,5169,5537,3
1437197218.07543993,5157,5530,3
1437197218.66509199,5182,5525,3
1437197219.24699998,5188,5532,3
1437197219.65906382,5169,5525,3
1437197220.11227989,5169,5530,3
1437197220.52545595,5162,5527,3
1437197220.93463993,5162,5530,3
1437197221.25874400,5162,5532,3
1437197221.75611186,5157,5527,3
1437197222.03427982,5162,5527,3
1437197222.38235188,5201,5532,3
1437197222.79837584,5144,5527,3
1437197223.13529205,5170,5522,3
1437197223.43962789,5157,5532,3
1437197224.10886788,5162,5525,3
1437197224.44327593,5162,5527,3
1437197224.82630396,5183,5532,3
1437197225.24056387,5144,5532,3
1437197225.65359592,5170,5534,3
1437197225.93023586,5175,5532,3
1437197226.32517195,5162,5522,3
1437197226.56105995,5175,5527,3
1437197226.80521202,5182,5527,3
1437197227.04529595,5144,5530,3
1437197227.38168788,5182,5530,3
1437197227.69356799,5161,5525,3
1437197228.13771987,5162,5517,3
1437197228.39281583,5162,5530,3
1437197228.79997993,5157,5532,3
1437197229.13419604,5182,5527,3
1437197229.43047595,5169,5525,3
1437197229.83539987,5135,5530,3
1437197230.17034388,5164,5527,3
1437197230.41766787,5169,5539,3
1437197230.69172788,5148,5525,3
1437197231.24499583,5170,5530,3
1437197231.56928396,5188,5527,3
1437197231.90758395,5169,5525,3
1437197232.24243188,5153,5532,3
1437197232.48906398,5183,5534,3
1437197232.90267992,5144,5530,3
1437197233.28097582,5156,5525,3
1437197233.52503586,5185,5522,3
1437197233.78447199,5182,5527,3
1437197234.18225598,5143,5530,3
1437197234.42246795,5190,5530,3
1437197234.74040794,5149,5534,3
1437197235.18503189,5162,5534,3
1437197235.59294391,5175,5534,3
1437197236.04815984,5149,5534,3
1437197236.35416389,5199,5530,3
1437197236.59417605,5170,5534,3
1437197236.88140798,5143,5534,3
1437197237.30054402,5188,5527,3
1437197237.60862398,5182,5532,3
1437197237.93178391,5156,5530,3
1437197238.24898005,5182,5534,3
1437197238.69907594,5162,5532,3
1437197239.15231586,5173,5525,3
1437197239.45945597,5182,5522,3
1437197239.70689988,5149,5532,3
1437197240.35489202,5162,5530,3
1437197240.76831985,5169,5520,3
1437197241.14510798,5169,5532,3
1437197241.38931203,5196,5532,3
1437197241.71147585,5170,5522,3
1437197242.21664405,5143,5534,3
1437197242.63011599,5164,5527,3
1437197242.89001203,5151,5525,3
1437197243.16090393,5156,5532,3
1437197243.39204001,5169,5530,3
1437197243.64043593,5159,5530,3
1437197244.07965994,5182,5534,3
1437197244.49668384,5182,5527,3
1437197245.01879191,5156,5532,3
1437197245.36401200,5183,5525,3
1437197245.67214394,5170,5534,3
1437197245.91919184,5169,5525,3
1437197246.40638399,5198,5532,3
1437197246.71946383,5178,5532,3
1437197246.95666003,5144,5530,3
1437197247.23778796,5177,5537,3
1437197247.64593983,5143,5530,3
1437197247.95309591,5161,5520,3
1437197248.29625583,5164,5530,3
1437197248.63356805,5170,5551,3
1437197249.16461992,5169,5530,3
1437197249.47071600,5188,5532,3
1437197249.79301190,5175,5532,3
1437197250.03395987,5143,5532,3
1437197250.36818385,5151,5530,3
1437197250.68131185,5182,5537,3
1437197250.92829204,5183,5537,3
1437197251.33454800,5169,5530,3
1437197251.74867988,5175,5532,3
1437197252.07182384,5175,5532,3
1437197252.68717194,5151,5537,3
1437197252.99122405,5156,5532,3
1437197253.33942389,5190,5530,3
1437197253.64150405,5169,5539,3
1437197253.86669993,5188,5525,3
1437197254.28604388,5169,5534,3
1437197254.68406796,5143,5532,3
1437197254.92296386,5169,5530,3
1437197255.29623985,5177,5532,3
1437197255.52289605,5182,5530,3
1437197256.02743602,5188,5532,3
1437197256.55773997,5162,5525,3
1437197256.96179986,5169,5530,3
1437197257.33506393,5169,5525,3
1437197257.70119190,5156,5525,3
1437197258.20030785,5182,5527,3
1437197258.50844383,5162,5534,3
1437197258.98775983,5175,5522,3
1437197259.40200400,5169,5530,3
1437197259.81618786,5156,5534,3
1437197260.17043185,5182,5532,3
1437197260.40366793,5170,5534,3
1437197260.75344801,5173,5527,3
1437197261.00109982,5175,5537,3
1437197261.41885996,5173,5522,3
1437197261.64881992,5175,5530,3
1437197261.91698003,5151,5530,3
1437197262.41017604,5159,5534,3
1437197262.72227192,5194,5525,3
1437197263.12848783,5143,5527,3
1437197263.54263592,5196,5525,3
1437197263.79781985,5188,5537,3
1437197264.20385194,5159,5527,3
1437197264.52912784,5182,5527,3
1437197264.78429604,5182,5532,3
1437197265.19845605,5175,5532,3
1437197265.45867205,5182,5530,3
1437197265.76662397,5194,5530,3
1437197266.00071597,5149,5530,3
1437197266.29688382,5194,5527,3
1437197266.69647193,5173,5534,3
1437197266.93314791,5162,5532,3
1437197267.20419598,5182,5527,3
1437197267.44328403,5175,5532,3
1437197267.79950786,5173,5522,3
1437197268.03387594,5172,5530,3
1437197268.37676382,5173,5525,3
1437197268.69390392,5170,5527,3
1437197268.96490002,5153,5530,3
1437197269.30715585,5170,5522,3
1437197269.75535202,5169,5525,3
1437197270.16851187,5144,5532,3
1437197270.49251604,5188,5527,3
1437197270.83178401,5169,5532,3
1437197271.14784002,5164,5530,3
1437197271.51600385,5175,5520,3
1437197271.82821202,5182,5527,3
1437197272.10203600,5159,5527,3
1437197272.65650392,5170,5534,3
1437197273.17775583,5183,5522,3
1437197273.59187984,5144,5537,3
1437197273.83003998,5194,5530,3
1437197274.06714392,5177,5532,3
1437197274.48935986,5149,5530,3
1437197274.75346398,5175,5537,3
1437197274.98265600,5146,5525,3
1437197275.33995986,5172,5532,3
1437197275.62297988,5144,5534,3
1437197276.17497587,5169,5525,3
1437197276.58825588,5182,5527,3
1437197277.00135183,5151,5530,3
1437197277.35063601,5186,5534,3
1437197277.83067203,5182,5527,3
1437197278.27789187,5169,5530,3
1437197278.51790786,5172,5527,3
1437197278.83504796,5159,5527,3
1437197279.18515992,5169,5525,3
1437197279.53286791,5194,5530,3
1437197279.93751597,5162,5522,3
1437197280.27173185,5162,5527,3
1437197280.58885193,5190,5527,3
1437197280.90697193,5162,5530,3
1437197281.25008798,5190,5534,3
1437197281.59616399,5170,5537,3
1437197281.91339183,5148,5527,3
1437197282.14771605,5182,5527,3
1437197282.59272003,5183,5532,3
1437197282.86572790,5169,5527,3
1437197283.37191200,5207,5527,3
1437197283.66807985,5175,5530,3
1437197283.98519993,5136,5532,3
1437197284.21533585,5164,5532,3
1437197284.63246799,5194,5527,3
1437197284.89960384,5146,5527,3
1437197285.28478003,5188,5537,3
1437197285.69788003,5182,5534,3
1437197286.15414405,5149,5532,3
1437197286.38927197,5169,5530,3
1437197286.69799590,5182,5530,3
1437197286.98047996,5169,5532,3
1437197287.31356382,5182,5532,3
1437197287.56277990,5175,5527,3
1437197287.97588396,5157,5532,3
1437197288.38908005,5159,5525,3
1437197288.80222392,5182,5532,3
1437197289.21637988,5169,5542,3
1437197289.48858786,5143,5522,3
1437197289.88472390,5175,5537,3
1437197290.19800782,5190,5534,3
1437197290.48698401,5182,5537,3
1437197290.90312791,5169,5525,3
1437197291.22732782,5164,5532,3
1437197291.64542794,5164,5534,3
1437197291.87249994,5182,5530,3
1437197292.22270799,5182,5527,3
1437197292.46284389,5175,5537,3
1437197292.98007584,5169,5527,3
1437197293.31422782,5182,5537,3
1437197293.70435190,5169,5530,3
1437197294.29348803,5169,5530,3
1437197294.62863183,5183,5527,3
1437197295.04490399,5151,5525,3
1437197295.33010793,5182,5530,3
1437197295.84017205,5162,5532,3
1437197296.09532785,5182,5525,3
1437197296.42833185,5177,5534,3
1437197296.87563205,5149,5546,3
1437197297.13071990,5159,5525,3
1437197297.46390390,5182,5530,3
1437197297.74291992,5151,5534,3
1437197298.12032795,5162,5530,3
1437197298.53329992,5177,5534,3
1437197298.97951198,5182,5527,3
1437197299.26456404,5143,5527,3
1437197299.57668805,5185,5532,3
1437197299.98282790,5182,5534,3
1437197300.43017602,5157,5525,3
1437197300.67323995,5172,5530,3
1437197300.98500800,5194,5532,3
1437197301.34027195,5149,5534,3
1437197301.57249188,5146,5525,3
1437197301.81158400,5151,5530,3
1437197302.08584785,5156,5527,3
1437197302.43705583,5172,5534,3
1437197302.70809197,5159,5525,3
1437197303.04222393,5156,5532,3
1437197303.54226804,5185,5534,3
1437197303.85143185,5172,5527,3
1437197304.33175993,5177,5525,3
1437197304.74281597,5169,5522,3
1437197305.19811201,5159,5527,3
1437197305.50419998,5164,5534,3
1437197305.75136805,5151,5527,3
1437197306.02140784,5148,5534,3
1437197306.40058804,5156,5534,3
1437197306.81175590,5156,5532,3
1437197307.26696801,5182,5527,3
1437197307.57409191,5188,5525,3
1437197307.82141590,5156,5525,3
1437197308.26134801,5183,5530,3
1437197308.67567182,5186,5532,3
1437197308.93585992,5146,5527,3
1437197309.33573985,5196,5525,3
1437197309.64448404,5173,5532,3
1437197310.12517190,5162,5527,3
1437197310.64638400,5207,5532,3
1437197310.95051193,5175,5539,3
1437197311.36361194,5148,5534,3
1437197311.77775598,5161,5527,3
1437197312.23407197,5170,5534,3
1437197312.46006799,5146,5527,3
1437197312.78056788,5172,5530,3
1437197313.04937601,5162,5539,3
1437197313.37741590,5169,5525,3
1437197313.79573202,5175,5534,3
1437197314.02592802,5153,5530,3
1437197314.40609598,5169,5530,3
1437197314.73110795,5173,5525,3
1437197315.12926793,5135,5525,3
1437197315.47241998,5175,5530,3
1437197315.74456000,5148,5530,3
1437197316.13085198,5146,5525,3
1437197316.47679996,5188,5530,3
1437197316.95602393,5161,5532,3
1437197317.21604800,5170,5527,3
1437197317.61635184,5169,5561,3
1437197317.93344784,5156,5532,3
1437197318.43562794,5185,5527,3
1437197318.68078804,5157,5530,3
1437197319.07496405,5151,5530,3
1437197319.40294790,5194,5534,3
1437197319.85313988,5185,5527,3
1437197320.37433982,5169,5537,3
1437197320.68756795,5182,5527,3
1437197321.09277582,5182,5534,3
1437197321.36881590,5156,5532,3
1437197321.67986798,5186,5530,3
1437197321.95210004,5170,5527,3
1437197322.45118403,5144,5527,3
1437197322.68535185,5188,5532,3
1437197322.92651200,5169,5530,3
1437197323.17258382,5169,5520,3
1437197323.57872796,5182,5530,3
1437197323.99183989,5207,5527,3
1437197324.24695992,5169,5530,3
1437197324.58011985,5182,5530,3
1437197324.85934401,5156,5530,3
1437197325.08442402,5182,5534,3
1437197325.47747183,5198,5525,3
1437197325.91779995,5149,5525,3
1437197326.21379185,5190,5532,3
1437197326.50519586,5194,5520,3
1437197326.89160800,5169,5534,3
1437197327.14422798,5162,5534,3
1437197327.47881603,5175,5525,3
1437197327.75843596,5162,5554,3
1437197328.06547999,5161,5530,3
1437197328.37871194,5169,5527,3
1437197328.71290803,5164,5527,3
1437197328.96205997,5156,5534,3
1437197329.42610002,5175,5532,3
1437197329.65927196,5188,5525,3
1437197329.99635983,5143,5532,3
1437197330.31752801,5149,5534,3
1437197330.82284403,5185,5532,3
1437197331.23696399,5172,5532,3
1437197331.59408402,5151,5517,3
1437197331.82435584,5169,5522,3
1437197332.09638786,5156,5534,3
1437197332.42346001,5148,5537,3
1437197332.65447998,5159,5530,3
1437197333.00759983,5190,5534,3
1437197333.25369191,5169,5527,3
1437197333.67197585,5182,5530,3
1437197333.90949583,5146,5537,3
1437197334.34826398,5185,5530,3
1437197334.70935583,5144,5534,3
1437197335.21155596,5162,5530,3
1437197335.64082003,5194,5532,3
1437197336.04198384,5170,5530,3
1437197336.35007596,5182,5527,3
1437197336.82921982,5156,5522,3
1437197337.35247183,5159,5537,3
1437197337.69405603,5177,5525,3
1437197337.94170785,5175,5530,3
1437197338.18097591,5161,5527,3
1437197338.53304386,5172,5530,3
1437197338.84617996,5151,5527,3
1437197339.08123994,5172,5530,3
1437197339.42551994,5188,5481,3
1437197339.66538000,5183,5532,3
1437197339.91189599,5140,5525,3
1437197340.35768390,5194,5534,3
1437197340.62886786,5182,5534,3
1437197340.94686794,5156,5532,3
1437197341.21316385,5196,5534,3
1437197341.55550790,5175,5498,3
1437197341.83933997,5149,5532,3
1437197342.12060785,5169,5498,3
1437197342.37965202,5175,5505,3
1437197343.04488802,5170,5530,3
1437197343.45901585,5162,5525,3
1437197343.87514782,5183,5537,3
1437197344.39741993,5182,5532,3
1437197344.84053183,5148,5534,3
1437197345.07881594,5146,5527,3
1437197345.35681987,5175,5532,3
1437197345.59892392,5185,5510,3
1437197345.91706800,5151,5527,3
1437197346.56901193,5183,5525,3
1437197346.88751984,5143,5530,3
1437197347.22660398,5156,5525,3
1437197347.50362396,5144,5532,3
1437197347.81485605,5198,5532,3
1437197348.22104383,5156,5527,3
1437197348.58734393,5169,5539,3
1437197349.08639193,5157,5527,3
1437197349.70970392,5170,5527,3
1437197350.28884792,5194,5532,3
1437197350.73912382,5148,5525,3
1437197351.15314794,5188,5525,3
1437197351.73549604,5199,5530,3
1437197352.18569994,5169,5522,3
1437197352.52467990,5165,5532,3
1437197353.18700385,5156,5534,3
1437197353.60027194,5190,5520,3
1437197354.12350392,5185,5530,3
1437197354.47479582,5162,5530,3
1437197354.78872395,5135,5501,3
1437197355.07884002,5149,5498,3
1437197355.67407584,5185,5525,3
1437197356.02427602,5169,5530,3
1437197356.25836802,5188,5530,3
1437197356.70439196,5169,5525,3
1437197357.02848005,5143,5530,3
1437197357.53089190,5190,5539,3
1437197357.94504786,5144,5534,3
1437197358.21417594,5159,5532,3
1437197358.60027599,5182,5537,3
1437197403.62105584,5235,5520,3
1437197403.93641186,5214,5508,3
1437197404.18219995,5223,5527,3
1437197404.63763189,5235,5520,3
1437197404.94455600,5228,5517,3
1437197405.18262792,5209,5508,3
1437197405.45483184,5223,5537,3
1437197405.78198385,5211,5534,3
1437197406.01603198,5236,5515,3
1437197406.26320791,5207,5527,3
1437197406.70136786,5233,5515,3
1437197407.02541590,5220,5517,3
1437197407.25587201,5211,5515,3
1437197407.50667596,5204,5510,3
1437197407.91487598,5207,5522,3
1437197408.23597193,5220,5513,3
1437197408.57405591,5209,5510,3
1437197408.90916395,5207,5532,3
1437197409.22637582,5240,5522,3
1437197409.54350400,5227,5525,3
1437197410.02065992,5235,5520,3
1437197410.46113586,5220,5520,3
1437197410.74508405,5207,5510,3
1437197411.22569203,5235,5530,3
1437197411.49922395,5207,5517,3
1437197411.84544802,5201,5510,3
1437197412.19358397,5223,5522,3
1437197412.67369986,5209,5525,3
1437197413.08901191,5240,5515,3
1437197413.41012001,5240,5517,3
1437197413.76840782,5227,5520,3
1437197414.32849193,5201,5515,3
1437197414.61061192,5233,5515,3
1437197414.95907187,5236,5515,3
1437197415.36496401,5227,5525,3
1437197415.77835989,5246,5525,3
1437197416.19425988,5240,5515,3
1437197416.51547194,5220,5513,3
1437197417.01963186,5202,5517,3
1437197417.43376803,5220,5522,3
1437197417.85628796,5227,5525,3
1437197418.26208782,5228,5513,3
1437197418.71126795,5240,5510,3
1437197418.96037197,5220,5525,3
1437197419.29549193,5202,5520,3
1437197419.82580400,5214,5505,3
1437197420.05824804,5220,5534,3
1437197420.53704000,5214,5513,3
1437197420.88523602,5211,5513,3
1437197421.40540791,5235,5517,3
1437197421.70944405,5227,5537,3
1437197422.12549591,5228,5515,3
1437197422.60386395,5222,5513,3
1437197422.87930393,5214,5515,3
1437197423.28820395,5220,5525,3
1437197423.58347201,5227,5517,3
1437197423.96040392,5207,5537,3
1437197424.21482396,5228,5510,3
1437197424.52681994,5222,5513,3
1437197424.90879989,5209,5532,3
1437197425.29525995,5241,5517,3
1437197425.74723601,5220,5520,3
1437197426.05334783,5207,5513,3
1437197426.29335594,5201,5525,3
1437197426.56763196,5228,5530,3
1437197426.85769200,5196,5510,3
1437197427.19777203,5214,5530,3
1437197427.50498390,5233,5539,3
1437197427.75212002,5220,5530,3
1437197428.03327584,5214,5515,3
1437197428.26249599,5223,5527,3
1437197428.58039594,5233,5513,3
1437197428.92362785,5227,5525,3
1437197429.16366792,5211,5520,3
1437197429.41181183,5235,5530,3
1437197430.05791187,5233,5520,3
1437197430.33506393,5227,5537,3
1437197430.65219593,5220,5517,3
1437197430.93966389,5233,5517,3
1437197431.24671197,5220,5527,3
1437197431.48157597,5209,5515,3
1437197431.77666402,5215,5520,3
1437197432.09490800,5227,5522,3
1437197432.36801982,5233,5542,3
1437197432.70244789,5202,5515,3
1437197432.98630786,5220,5513,3
1437197433.37139583,5233,5517,3
1437197433.81671596,5196,5522,3
1437197434.15779996,5209,5517,3
1437197434.40387583,5240,5530,3
1437197434.81787205,5214,5510,3
1437197435.24012399,5209,5525,3
1437197435.48732805,5240,5515,3
1437197435.89345598,5220,5508,3
1437197436.20152402,5222,5508,3
1437197436.44059587,5207,5503,3
1437197436.78979182,5209,5515,3
1437197437.02983189,5211,5515,3
1437197437.30299997,5220,5522,3
1437197437.75411201,5207,5513,3
1437197437.99327588,5223,5510,3
1437197438.30244803,5227,5510,3
1437197438.55153990,5227,5537,3
1437197438.95767188,5201,5517,3
1437197439.37130785,5222,5520,3
1437197439.89608002,5246,5527,3
1437197440.23023200,5227,5522,3
1437197440.61539197,5207,5520,3
1437197441.06133986,5220,5517,3
1437197441.39270782,5236,5510,3
1437197441.64987183,5227,5513,3
1437197442.06191993,5220,5517,3
1437197442.47613597,5233,5513,3
1437197442.88943195,5233,5537,3
1437197443.14840794,5211,5510,3
1437197443.38447595,5225,5517,3
1437197443.82878804,5214,5508,3
1437197444.14093590,5220,5510,3
1437197444.58723187,5220,5530,3
1437197444.91623187,5209,5539,3
1437197445.43853593,5225,5515,3
1437197445.99355197,5238,5515,3
1437197446.40900397,5227,5527,3
1437197446.72985196,5209,5522,3
1437197447.23427582,5228,5515,3
1437197447.64737988,5220,5513,3
1437197447.93141198,5214,5520,3
1437197448.17157984,5207,5513,3
1437197448.42074800,5233,5517,3
1437197448.79686403,5220,5515,3
1437197449.16993189,5228,5517,3
1437197449.58920789,5214,5515,3
1437197449.93221998,5207,5522,3
1437197450.38050389,5220,5527,3
1437197450.70360804,5233,5515,3
1437197451.16973591,5215,5515,3
1437197451.58397603,5227,5515,3
1437197451.93125582,5246,5517,3
1437197452.24352789,5202,5537,3
1437197452.65643191,5209,5515,3
1437197452.99055600,5222,5517,3
1437197453.30769992,5225,5505,3
1437197453.65289187,5196,5517,3
1437197454.00135589,5220,5522,3
1437197454.27219200,5222,5525,3
1437197454.58131599,5214,5527,3
1437197454.93649602,5227,5532,3
1437197455.24356389,5233,5517,3
1437197455.49121594,5238,5517,3
1437197456.13789201,5227,5513,3
1437197456.46001983,5222,5520,3
1437197456.81847191,5228,5530,3
1437197457.37840796,5240,5530,3
1437197457.84580398,5227,5527,3
1437197458.15169191,5214,5510,3
1437197458.48288393,5246,5515,3
1437197458.80001593,5212,5515,3
1437197459.15121603,5227,5513,3
1437197459.49025202,5233,5522,3
1437197459.80747604,5207,5515,3
1437197460.14147592,5227,5513,3
1437197460.45863986,5227,5517,3
1437197460.72372794,5207,5520,3
1437197461.11013198,5207,5510,3
1437197461.55423594,5227,5517,3
1437197461.97665191,5207,5515,3
1437197462.59454799,5233,5520,3
1437197463.00370789,5227,5510,3
1437197463.53610396,5227,5515,3
1437197464.04223585,5214,5515,3
1437197464.61953592,5222,5513,3
1437197465.04172802,5220,5517,3
1437197465.44787192,5227,5527,3
1437197465.97224784,5240,5520,3
1437197466.31117201,5233,5515,3
1437197466.59361982,5207,5520,3
1437197467.21153188,5207,5508,3
1437197467.44959998,5220,5517,3
1437197467.71674395,5207,5517,3
1437197468.09687591,5215,5539,3
1437197468.52113199,5228,5532,3
1437197468.79609990,5222,5534,3
1437197469.13044405,5220,5537,3
1437197469.58253598,5235,5513,3
1437197470.10570383,5204,5525,3
1437197470.41185188,5209,5505,3
1437197470.68611193,5228,5522,3
1437197471.14117193,5215,5515,3
1437197471.48027992,5220,5537,3
1437197471.72041988,5220,5513,3
1437197472.14347982,5207,5515,3
1437197472.38159990,5241,5508,3
1437197472.72879195,5220,5515,3
1437197473.06821585,5207,5510,3
1437197473.34305191,5220,5520,3
1437197473.66825199,5233,5517,3
1437197473.89815998,5220,5520,3
1437197474.34058404,5222,5527,3
1437197474.59142399,5220,5527,3
1437197475.00476789,5233,5505,3
1437197475.38196397,5227,5532,3
1437197475.65601587,5201,5517,3
1437197476.07115984,5222,5517,3
1437197476.38227582,5222,5510,3
1437197476.66141987,5235,5537,3
1437197476.99820805,5233,5537,3
1437197477.65692782,5215,5510,3
1437197478.01106000,5220,5520,3
1437197478.27602005,5209,5513,3
1437197478.62417984,5215,5510,3
1437197478.86524391,5227,5522,3
1437197479.28354001,5220,5513,3
1437197479.52655196,5214,5513,3
1437197479.79232383,5222,5534,3
